Date;Price;Open;High;Low;Vol.;Change %;GDPC1_PCH;DFF;Price_USD;Change %_USD;UNRATE;INDPRO;T10YIE;Production_Oil
2003-10-15;31.77;31.78;32.05;31.51;47.67K;-0.16%;1.03711;1.09;92.42;0.0064;6.0;91.5005;2.23;174020.0
2003-10-16;31.54;31.77;32.0;31.3;54.04K;-0.72%;1.03711;1.04;92.61;0.0021;6.0;91.5005;2.26;174020.0
2003-10-17;30.68;31.5;31.54;29.9;55.59K;-2.73%;1.03711;0.98;92.29;-0.0034999999999999;6.0;91.5005;2.27;174020.0
2003-10-20;30.35;30.67;30.67;29.72;38.28K;-1.08%;1.03711;1.02;92.43;0.0015;6.0;91.5005;2.28;174020.0
2003-10-21;30.18;30.33;30.65;30.05;33.46K;-0.56%;1.03711;0.99;92.37;-0.0006;6.0;91.5005;2.26;174020.0
2003-10-22;29.92;30.28;30.65;29.87;93.90K;-0.86%;1.03711;0.99;91.27;-0.0118999999999999;6.0;91.5005;2.22;174020.0
2003-10-23;30.3;29.92;30.37;29.4;99.01K;1.27%;1.03711;1.02;91.51;0.0026;6.0;91.5005;2.31;174020.0
2003-10-24;30.16;30.34;30.8;29.88;82.75K;-0.46%;1.03711;1.01;91.28;-0.0025;6.0;91.5005;2.32;174020.0
2003-10-27;29.92;30.1;30.32;29.7;66.22K;-0.80%;1.03711;1.03;91.61;0.0036;6.0;91.5005;2.34;174020.0
2003-10-28;29.56;29.88;29.99;29.52;77.44K;-1.20%;1.03711;0.98;91.86;0.0027;6.0;91.5005;2.32;174020.0
2003-10-29;28.91;29.55;29.99;28.8;120.12K;-2.20%;1.03711;0.97;91.86;0.0;6.0;91.5005;2.33;174020.0
2003-10-30;28.47;28.95;28.98;28.26;94.68K;-1.52%;1.03711;1.02;92.21;0.0038;6.0;91.5005;2.39;174020.0
2003-10-31;29.11;28.5;29.15;28.47;70.84K;2.25%;1.03711;1.03;92.73;0.0056;6.0;91.5005;2.4;174020.0
2003-11-03;28.9;29.13;29.55;28.8;62.83K;-0.72%;1.03711;1.02;93.66;0.01;5.8;92.1265;2.43;166397.0
2003-11-04;28.75;28.77;28.9;28.47;53.56K;-0.52%;1.03711;0.98;93.23;-0.0046;5.8;92.1265;2.4;166397.0
2003-11-05;30.3;28.77;30.38;28.7;126.76K;5.39%;1.03711;0.98;93.63;0.0043;5.8;92.1265;2.36;166397.0
2003-11-06;30.26;30.25;30.7;29.96;101.79K;-0.13%;1.03711;1.0;93.89;0.0028;5.8;92.1265;2.37;166397.0
2003-11-07;30.85;30.27;31.14;30.22;96.47K;1.95%;1.03711;0.98;93.02;-0.0093;5.8;92.1265;2.38;166397.0
2003-11-10;30.88;31.14;31.29;30.63;63.43K;0.10%;1.03711;0.99;93.05;0.0003;5.8;92.1265;2.4;166397.0
2003-11-11;31.15;30.92;31.23;30.68;68.44K;0.87%;1.03711;0.99;93.1;0.0005;5.8;92.1265;;166397.0
2003-11-12;31.33;31.15;31.35;30.75;92.22K;0.58%;1.03711;1.0;92.31;-0.0085;5.8;92.1265;2.4;166397.0
2003-11-13;31.9;31.31;31.95;30.95;104.20K;1.82%;1.03711;0.99;91.61;-0.0076;5.8;92.1265;2.36;166397.0
2003-11-14;32.37;31.9;32.5;31.81;89.47K;1.47%;1.03711;0.98;91.44;-0.0019;5.8;92.1265;2.35;166397.0
2003-11-17;31.73;32.37;32.37;31.53;78.25K;-1.98%;1.03711;1.04;91.53;1;5.8;92.1265;2.36;166397.0
2003-11-18;33.28;31.67;33.35;31.38;74.24K;4.88%;1.03711;0.98;90.33;-0.0131;5.8;92.1265;2.34;166397.0
2003-11-19;32.92;33.2;33.5;32.7;92.33K;-1.08%;1.03711;0.98;90.9;0.0063;5.8;92.1265;2.33;166397.0
2003-11-20;32.86;32.9;33.55;32.5;54.50K;-0.18%;1.03711;1.0;90.66;-0.0026;5.8;92.1265;2.24;166397.0
2003-11-21;31.61;31.75;32.27;31.42;81.96K;-3.80%;1.03711;0.98;90.6;-0.0007;5.8;92.1265;2.22;166397.0
2003-11-24;29.74;31.47;31.47;29.65;124.08K;-5.92%;1.03711;0.98;91.59;0.0109;5.8;92.1265;2.24;166397.0
2003-11-25;29.77;29.9;30.14;29.3;123.18K;0.10%;1.03711;1.02;91.46;-0.0014;5.8;92.1265;2.27;166397.0
2003-11-26;30.41;29.75;30.45;29.75;81.12K;2.15%;1.03711;1.01;90.6;-0.0093999999999999;5.8;92.1265;2.29;166397.0
2003-12-01;29.95;30.26;30.35;29.66;67.10K;-1.51%;1.03711;1.03;90.35;0.0016;5.7;92.1722;2.32;172715.0
2003-12-02;30.78;29.94;30.97;29.8;95.51K;2.77%;1.03711;0.97;89.64;-0.0079;5.7;92.1722;2.33;172715.0
2003-12-03;31.1;30.8;31.18;30.35;80.92K;1.04%;1.03711;0.98;89.5;-0.0016;5.7;92.1722;2.33;172715.0
2003-12-04;31.26;31.1;31.65;30.43;100.18K;0.51%;1.03711;0.99;89.6;0.0011;5.7;92.1722;2.34;172715.0
2003-12-05;30.73;31.23;31.28;30.68;74.63K;-1.70%;1.03711;0.98;89.14;-0.0051;5.7;92.1722;2.31;172715.0
2003-12-08;32.1;30.66;32.43;30.63;101.29K;4.46%;1.03711;0.99;88.75;-0.0044;5.7;92.1722;2.33;172715.0
2003-12-09;31.76;32.09;32.3;31.6;88.91K;-1.06%;1.03711;0.97;88.61;-0.0016;5.7;92.1722;2.32;172715.0
2003-12-10;31.88;31.71;32.63;31.5;102.94K;0.38%;1.03711;0.99;88.85;0.0027;5.7;92.1722;2.33;172715.0
2003-12-11;31.85;31.91;32.1;31.35;75.90K;-0.09%;1.03711;0.99;88.88;0.0003;5.7;92.1722;2.37;172715.0
2003-12-12;33.04;31.97;33.2;31.87;98.95K;3.74%;1.03711;0.99;88.49;-0.0044;5.7;92.1722;2.35;172715.0
2003-12-15;33.18;32.04;33.32;31.74;97.77K;0.42%;1.03711;1.04;88.46;-0.0003;5.7;92.1722;2.3;172715.0
2003-12-16;32.89;33.17;33.35;32.7;64.23K;-0.87%;1.03711;0.99;88.31;-0.0017;5.7;92.1722;2.25;172715.0
2003-12-17;33.35;32.85;33.77;32.8;45.39K;1.40%;1.03711;0.99;87.94;-0.0042;5.7;92.1722;2.23;172715.0
2003-12-18;33.71;33.37;33.9;32.9;54.04K;1.08%;1.03711;1.01;87.85;-1;5.7;92.1722;2.22;172715.0
2003-12-19;33.02;33.65;33.93;32.8;36.84K;-2.05%;1.03711;0.98;88.11;3;5.7;92.1722;2.2;172715.0
2003-12-22;31.87;32.9;32.99;31.75;82.03K;-3.48%;1.03711;1.02;87.99;-0.0014;5.7;92.1722;2.2;172715.0
2003-12-23;31.95;31.85;32.0;31.25;59.36K;0.25%;1.03711;1.0;87.99;0.0;5.7;92.1722;2.25;172715.0
2003-12-24;32.86;32.06;33.0;31.88;60.08K;2.85%;1.03711;0.97;87.54;-0.0051;5.7;92.1722;2.24;172715.0
2003-12-29;32.4;32.75;32.75;32.1;46.73K;-1.40%;1.03711;0.98;87.35;-0.0032;5.7;92.1722;2.25;172715.0
2003-12-30;32.79;32.4;33.03;32.38;53.72K;1.20%;1.03711;0.93;87.0;-4;5.7;92.1722;2.28;172715.0
2003-12-31;32.52;32.88;33.2;32.3;66.69K;-0.82%;1.03711;0.94;86.92;-0.0009;5.7;92.1722;2.27;172715.0
2004-01-05;33.78;32.4;33.95;32.27;105.70K;3.87%;0.04001;0.97;86.07;-0.0098;5.7;92.327;2.35;173132.0
2004-01-06;33.7;33.76;34.35;33.3;103.41K;-0.24%;0.04001;0.92;85.63;-0.0051;5.7;92.327;2.32;173132.0
2004-01-07;33.62;33.68;33.89;33.05;81.68K;-0.24%;0.04001;0.94;86.2;0.0067;5.7;92.327;2.33;173132.0
2004-01-08;33.98;33.65;34.0;33.4;92.71K;1.07%;0.04001;0.99;85.57;-0.0073;5.7;92.327;2.28;173132.0
2004-01-09;34.31;34.05;34.7;34.05;104.69K;0.97%;0.04001;0.99;85.11;-0.0054;5.7;92.327;2.22;173132.0
2004-01-12;34.72;34.35;34.8;33.75;99.68K;1.19%;0.04001;1.0;85.55;0.0052;5.7;92.327;2.22;173132.0
2004-01-13;34.43;34.8;35.2;34.34;120.13K;-0.84%;0.04001;0.99;85.51;-0.0005;5.7;92.327;2.22;173132.0
2004-01-14;34.5;34.3;34.74;34.12;126.27K;0.20%;0.04001;1.01;86.03;0.0060999999999999;5.7;92.327;2.16;173132.0
2004-01-15;33.44;34.57;35.41;33.27;102.44K;-3.07%;0.04001;1.04;86.56;0.0062;5.7;92.327;2.17;173132.0
2004-01-16;35.07;33.5;35.3;33.4;60.35K;4.87%;0.04001;0.98;87.73;0.0135;5.7;92.327;2.21;173132.0
2004-01-20;36.2;34.92;36.37;34.92;57.70K;3.22%;0.04001;1.02;86.71;-0.0108;5.7;92.327;2.24;173132.0
2004-01-21;34.58;34.79;34.98;34.28;88.52K;-4.48%;0.04001;1.0;86.36;-4;5.7;92.327;2.26;173132.0
2004-01-22;34.93;34.59;34.95;33.75;117.57K;1.01%;0.04001;1.02;85.82;-0.0063;5.7;92.327;2.23;173132.0
2004-01-23;34.94;34.97;35.25;34.65;100.56K;0.03%;0.04001;1.0;86.56;0.0086;5.7;92.327;2.27;173132.0
2004-01-26;34.47;34.79;34.79;34.17;75.62K;-1.35%;0.04001;1.08;87.25;8;5.7;92.327;2.27;173132.0
2004-01-27;34.12;34.45;34.98;33.9;85.98K;-1.02%;0.04001;1.02;86.28;-0.0111;5.7;92.327;2.27;173132.0
2004-01-28;33.62;34.14;34.63;33.35;102.31K;-1.47%;0.04001;0.99;86.97;8;5.7;92.327;2.3;173132.0
2004-01-29;32.81;33.62;33.8;32.41;112.23K;-2.41%;0.04001;1.0;87.58;0.0069999999999999;5.7;92.327;2.31;173132.0
2004-01-30;33.05;32.87;33.35;32.71;96.10K;0.73%;0.04001;1.03;87.2;-0.0043;5.7;92.327;2.31;173132.0
2004-02-02;34.98;33.2;35.05;32.56;114.74K;5.84%;0.04001;1.01;87.53;0.0038;5.6;92.8873;2.34;161583.0
2004-02-03;34.1;34.85;35.19;34.07;96.81K;-2.52%;0.04001;0.97;86.79;-0.0085;5.6;92.8873;2.32;161583.0
2004-02-04;33.1;34.09;34.45;32.95;103.75K;-2.93%;0.04001;1.0;86.84;0.0006;5.6;92.8873;2.33;161583.0
2004-02-05;33.08;33.19;33.3;32.2;114.24K;-0.06%;0.04001;1.01;86.9;0.0007;5.6;92.8873;2.35;161583.0
2004-02-06;32.48;33.11;33.44;32.32;85.11K;-1.81%;0.04001;0.99;86.02;-0.0101;5.6;92.8873;2.33;161583.0
2004-02-09;32.83;32.35;32.95;32.25;73.77K;1.08%;0.04001;1.01;86.0;-0.0002;5.6;92.8873;2.33;161583.0
2004-02-10;33.87;32.9;34.28;32.82;100.00K;3.17%;0.04001;1.0;85.84;-0.0019;5.6;92.8873;2.34;161583.0
2004-02-11;34.0;34.0;34.4;33.3;100.72K;0.38%;0.04001;1.0;85.2;-0.0075;5.6;92.8873;2.3;161583.0
2004-02-12;33.98;34.0;34.25;33.65;86.63K;-0.06%;0.04001;1.02;85.29;0.0011;5.6;92.8873;2.33;161583.0
2004-02-13;34.56;33.96;34.65;33.95;85.62K;1.71%;0.04001;1.01;85.56;0.0032;5.6;92.8873;2.31;161583.0
2004-02-17;35.19;34.48;35.25;34.25;97.17K;1.82%;0.04001;1.02;85.02;-0.0053;5.6;92.8873;2.3;161583.0
2004-02-18;35.45;35.08;35.88;35.0;69.71K;0.74%;0.04001;1.0;85.88;0.0101;5.6;92.8873;2.3;161583.0
2004-02-19;36.0;35.4;36.1;35.2;50.13K;1.55%;0.04001;1.0;85.95;0.0008;5.6;92.8873;2.29;161583.0
2004-02-20;35.6;35.8;36.1;35.05;60.94K;-1.11%;0.04001;0.99;87.24;15;5.6;92.8873;2.31;161583.0
2004-02-23;34.35;34.27;34.7;34.03;60.43K;-3.51%;0.04001;1.0;87.04;-0.0023;5.6;92.8873;2.29;161583.0
2004-02-24;34.58;34.36;35.07;34.3;85.17K;0.67%;0.04001;0.99;86.14;-0.0103;5.6;92.8873;2.3;161583.0
2004-02-25;35.68;34.58;35.9;34.48;106.15K;3.18%;0.04001;1.02;87.25;0.0129;5.6;92.8873;2.31;161583.0
2004-02-26;35.51;35.7;35.95;35.15;78.75K;-0.48%;0.04001;1.03;87.68;0.0049;5.6;92.8873;2.36;161583.0
2004-02-27;36.16;35.49;36.23;35.3;72.95K;1.83%;0.04001;1.04;87.31;-0.0042;5.6;92.8873;2.38;161583.0
2004-03-01;36.86;36.16;36.98;35.8;84.60K;1.94%;0.04001;1.04;87.52;0.0024;5.8;92.5325;2.45;174115.0
2004-03-02;36.66;36.8;36.98;36.4;56.55K;-0.54%;0.04001;1.0;88.83;15;5.8;92.5325;2.47;174115.0
2004-03-03;35.8;36.65;36.8;35.41;99.75K;-2.35%;0.04001;1.0;89.03;0.0023;5.8;92.5325;2.48;174115.0
2004-03-04;36.64;35.81;36.85;35.68;91.99K;2.35%;0.04001;0.99;89.14;0.0012;5.8;92.5325;2.44;174115.0
2004-03-05;37.26;36.7;37.45;36.7;78.19K;1.69%;0.04001;1.0;88.18;-0.0108;5.8;92.5325;2.39;174115.0
2004-03-08;36.57;37.26;37.51;36.35;74.93K;-1.85%;0.04001;1.0;88.0;-2;5.8;92.5325;2.35;174115.0
2004-03-09;36.28;36.5;36.93;36.06;88.59K;-0.79%;0.04001;0.99;88.29;0.0033;5.8;92.5325;2.33;174115.0
2004-03-10;36.1;36.3;36.55;35.63;94.28K;-0.50%;0.04001;1.0;88.95;0.0075;5.8;92.5325;2.29;174115.0
2004-03-11;36.78;36.29;36.94;36.05;95.43K;1.88%;0.04001;1.01;88.51;-0.0049;5.8;92.5325;2.24;174115.0
2004-03-12;36.19;36.96;37.2;35.3;124.25K;-1.60%;0.04001;0.99;89.12;0.0069;5.8;92.5325;2.26;174115.0
2004-03-15;37.44;36.15;37.48;35.85;92.39K;3.45%;0.04001;1.05;88.81;-0.0034999999999999;5.8;92.5325;2.31;174115.0
2004-03-16;37.48;37.42;37.8;37.02;85.24K;0.11%;0.04001;0.99;88.59;-0.0025;5.8;92.5325;2.3;174115.0
2004-03-17;38.18;37.44;38.35;37.33;101.25K;1.87%;0.04001;1.0;88.65;0.0007;5.8;92.5325;2.35;174115.0
2004-03-18;37.93;38.2;38.25;37.4;59.79K;-0.65%;0.04001;1.0;87.7;-0.0107;5.8;92.5325;2.39;174115.0
2004-03-19;38.08;37.88;38.5;37.63;52.59K;0.40%;0.04001;0.99;88.16;0.0052;5.8;92.5325;2.36;174115.0
2004-03-22;37.11;38.09;38.09;36.85;49.62K;-2.55%;0.04001;1.01;87.81;-4;5.8;92.5325;2.32;174115.0
2004-03-23;37.45;37.05;37.6;36.6;74.19K;0.92%;0.04001;0.99;87.85;0.0005;5.8;92.5325;2.32;174115.0
2004-03-24;37.01;37.41;37.78;36.65;82.23K;-1.17%;0.04001;0.99;88.93;0.0123;5.8;92.5325;2.35;174115.0
2004-03-25;35.51;37.0;37.05;35.4;122.17K;-4.05%;0.04001;1.02;88.9;-0.0003;5.8;92.5325;2.35;174115.0
2004-03-26;35.73;35.58;35.93;34.75;105.34K;0.62%;0.04001;1.0;88.89;-0.0001;5.8;92.5325;2.38;174115.0
2004-03-29;35.45;35.68;35.68;35.02;58.47K;-0.78%;0.04001;1.0;88.63;-0.0029;5.8;92.5325;2.41;174115.0
2004-03-30;36.25;35.4;36.45;35.25;86.10K;2.26%;0.04001;0.98;88.43;-0.0023;5.8;92.5325;2.39;174115.0
2004-03-31;35.76;36.24;36.77;34.85;139.02K;-1.35%;0.04001;1.05;87.61;-0.0093;5.8;92.5325;2.38;174115.0
2004-04-01;34.27;35.82;35.87;33.9;120.03K;-4.17%;-0.11067;1.03;87.21;-0.0046;5.6;92.9096;2.43;166810.0
2004-04-02;34.39;34.33;34.65;33.3;111.67K;0.35%;-0.11067;1.0;88.51;0.0149;5.6;92.9096;2.46;166810.0
2004-04-05;34.38;34.2;34.64;33.93;53.69K;-0.03%;-0.11067;1.01;89.22;8;5.6;92.9096;2.49;166810.0
2004-04-06;34.97;34.4;35.0;34.17;64.43K;1.72%;-0.11067;1.0;88.75;-0.0053;5.6;92.9096;2.46;166810.0
2004-04-07;36.15;34.99;36.6;34.69;137.27K;3.37%;-0.11067;1.0;88.27;-0.0054;5.6;92.9096;2.37;166810.0
2004-04-08;37.14;36.17;37.3;36.13;99.14K;2.74%;-0.11067;1.02;89.02;0.0085;5.6;92.9096;2.41;166810.0
2004-04-12;37.84;37.24;37.95;37.11;91.68K;1.88%;-0.11067;1.0;88.95;-0.0008;5.6;92.9096;2.44;166810.0
2004-04-13;37.21;37.82;37.85;37.0;104.64K;-1.66%;-0.11067;1.0;89.83;0.0098999999999999;5.6;92.9096;2.47;166810.0
2004-04-14;36.72;37.15;37.27;36.25;117.60K;-1.32%;-0.11067;1.01;90.24;0.0046;5.6;92.9096;2.49;166810.0
2004-04-15;37.57;36.7;37.65;36.44;121.77K;2.31%;-0.11067;1.03;90.06;-2;5.6;92.9096;2.49;166810.0
2004-04-16;37.74;37.56;37.95;37.17;69.26K;0.45%;-0.11067;0.99;89.94;-0.0013;5.6;92.9096;2.5;166810.0
2004-04-19;37.42;37.65;38.3;37.3;79.57K;-0.85%;-0.11067;1.0;89.8;-0.0016;5.6;92.9096;2.52;166810.0
2004-04-20;37.6;37.45;37.75;37.05;69.01K;0.48%;-0.11067;0.99;90.49;0.0077;5.6;92.9096;2.46;166810.0
2004-04-21;35.73;36.46;36.49;35.35;118.36K;-4.97%;-0.11067;0.99;91.12;0.0069999999999999;5.6;92.9096;2.49;166810.0
2004-04-22;36.71;35.74;37.15;35.7;110.47K;2.74%;-0.11067;1.0;90.82;-0.0033;5.6;92.9096;2.42;166810.0
2004-04-23;36.46;36.79;36.9;36.1;70.29K;-0.68%;-0.11067;0.99;91.08;0.0029;5.6;92.9096;2.36;166810.0
2004-04-26;36.97;36.75;37.15;36.55;72.08K;1.40%;-0.11067;1.01;90.62;-0.0051;5.6;92.9096;2.43;166810.0
2004-04-27;37.53;36.93;37.7;36.87;93.21K;1.51%;-0.11067;0.99;90.41;-0.0023;5.6;92.9096;2.43;166810.0
2004-04-28;37.46;37.54;38.18;36.81;107.96K;-0.19%;-0.11067;1.01;91.17;0.0084;5.6;92.9096;2.4;166810.0
2004-04-29;37.31;37.33;37.44;36.63;86.62K;-0.40%;-0.11067;1.03;90.57;-0.0066;5.6;92.9096;2.4;166810.0
2004-04-30;37.38;37.42;38.03;37.25;69.88K;0.19%;-0.11067;1.03;90.48;-1;5.6;92.9096;2.42;166810.0
2004-05-03;38.21;37.39;38.3;37.25;67.88K;2.22%;-0.11067;1.03;90.76;0.0031;5.6;93.5838;2.44;172235.0
2004-05-04;38.98;38.18;39.15;37.93;96.80K;2.02%;-0.11067;1.0;89.81;-0.0105;5.6;93.5838;2.46;172235.0
2004-05-05;39.57;38.95;39.74;38.49;105.65K;1.51%;-0.11067;0.99;89.31;-0.0056;5.6;93.5838;2.51;172235.0
2004-05-06;39.37;39.62;39.97;39.15;81.13K;-0.51%;-0.11067;1.0;89.88;0.0064;5.6;93.5838;2.48;172235.0
2004-05-07;39.93;39.43;40.0;39.37;84.27K;1.42%;-0.11067;0.99;91.13;0.0139;5.6;93.5838;2.55;172235.0
2004-05-10;38.93;39.84;39.95;38.28;106.50K;-2.50%;-0.11067;1.0;91.56;0.0046999999999999;5.6;93.5838;2.56;172235.0
2004-05-11;40.06;38.88;40.15;38.47;104.49K;2.90%;-0.11067;0.96;91.66;0.0011;5.6;93.5838;2.58;172235.0
2004-05-12;40.77;40.21;40.92;39.82;107.91K;1.77%;-0.11067;0.98;91.29;-4;5.6;93.5838;2.66;172235.0
2004-05-13;41.08;40.73;41.1;40.3;91.88K;0.76%;-0.11067;1.0;91.96;0.0073;5.6;93.5838;2.67;172235.0
2004-05-14;41.38;41.08;41.56;40.75;94.62K;0.73%;-0.11067;1.02;91.66;-0.0033;5.6;93.5838;2.63;172235.0
2004-05-17;41.55;41.28;41.85;40.8;91.40K;0.41%;-0.11067;1.05;91.0;-0.0072;5.6;93.5838;2.63;172235.0
2004-05-18;40.54;41.55;41.58;40.35;64.12K;-2.43%;-0.11067;1.0;91.25;0.0027;5.6;93.5838;2.69;172235.0
2004-05-19;41.5;40.45;41.55;39.9;81.71K;2.37%;-0.11067;1.0;90.53;-0.0079;5.6;93.5838;2.76;172235.0
2004-05-20;40.92;41.57;41.7;40.75;51.50K;-1.40%;-0.11067;1.0;91.03;0.0055;5.6;93.5838;2.76;172235.0
2004-05-21;39.93;40.68;40.96;39.65;118.04K;-2.42%;-0.11067;0.99;90.49;-0.0059;5.6;93.5838;2.72;172235.0
2004-05-24;41.72;40.0;41.82;39.45;121.47K;4.48%;-0.11067;1.0;90.48;-0.0001;5.6;93.5838;2.74;172235.0
2004-05-25;41.14;41.7;41.83;40.75;100.01K;-1.39%;-0.11067;1.0;89.84;-0.0070999999999999;5.6;93.5838;2.7;172235.0
2004-05-26;40.7;41.13;41.65;40.52;109.89K;-1.07%;-0.11067;0.99;89.72;-0.0013;5.6;93.5838;2.68;172235.0
2004-05-27;39.44;40.65;40.69;39.0;135.40K;-3.10%;-0.11067;1.0;88.67;-0.0116999999999999;5.6;93.5838;2.63;172235.0
2004-05-28;39.88;39.44;39.94;39.06;75.15K;1.12%;-0.11067;1.02;88.95;0.0032;5.6;93.5838;2.66;172235.0
2004-06-01;42.33;40.4;42.0;40.27;131.22K;6.14%;-0.11067;1.02;88.88;-0.0008;5.6;92.8621;2.74;162208.0
2004-06-02;39.96;42.31;42.45;39.85;123.54K;-5.60%;-0.11067;0.98;88.84;-0.0005;5.6;92.8621;2.7;162208.0
2004-06-03;39.28;39.88;40.85;38.15;177.60K;-1.70%;-0.11067;0.99;88.95;0.0012;5.6;92.8621;2.66;162208.0
2004-06-04;38.49;39.25;39.46;38.31;115.92K;-2.01%;-0.11067;0.99;88.54;-0.0046;5.6;92.8621;2.67;162208.0
2004-06-07;38.66;38.44;38.9;37.75;101.25K;0.44%;-0.11067;0.99;88.25;-0.0033;5.6;92.8621;2.67;162208.0
2004-06-08;37.28;38.7;39.14;37.2;110.34K;-3.57%;-0.11067;0.97;88.51;0.0029;5.6;92.8621;2.63;162208.0
2004-06-09;37.54;37.22;37.6;36.45;124.26K;0.70%;-0.11067;0.99;89.73;0.0138;5.6;92.8621;2.62;162208.0
2004-06-10;38.45;37.54;38.6;37.38;109.72K;2.42%;-0.11067;1.0;89.25;-0.0053;5.6;92.8621;2.63;162208.0
2004-06-14;37.59;38.27;38.4;37.45;71.78K;-2.24%;-0.11067;1.02;89.94;-0.0008;5.6;92.8621;2.63;162208.0
2004-06-15;37.19;37.59;38.4;36.9;87.40K;-1.06%;-0.11067;1.03;89.09;-0.0095;5.6;92.8621;2.53;162208.0
2004-06-16;37.32;37.16;37.67;37.0;67.70K;0.35%;-0.11067;1.0;90.04;0.0107;5.6;92.8621;2.56;162208.0
2004-06-17;38.46;37.34;38.6;37.29;77.07K;3.05%;-0.11067;1.01;89.6;-0.0049;5.6;92.8621;2.55;162208.0
2004-06-18;38.75;38.48;38.83;38.15;44.60K;0.75%;-0.11067;1.0;89.08;-0.0058;5.6;92.8621;2.57;162208.0
2004-06-21;37.63;38.65;39.05;37.5;43.70K;-2.89%;-0.11067;1.0;89.29;0.0024;5.6;92.8621;2.54;162208.0
2004-06-22;38.11;37.63;38.2;37.4;34.35K;1.28%;-0.11067;1.0;89.43;0.0016;5.6;92.8621;2.55;162208.0
2004-06-23;37.57;38.19;38.52;37.32;97.29K;-1.42%;-0.11067;1.02;89.42;-0.0001;5.6;92.8621;2.53;162208.0
2004-06-24;37.93;37.65;38.1;37.45;69.81K;0.96%;-0.11067;1.03;88.75;-0.0075;5.6;92.8621;2.51;162208.0
2004-06-25;37.55;37.95;38.02;37.1;73.63K;-1.00%;-0.11067;1.05;88.88;0.0015;5.6;92.8621;2.5;162208.0
2004-06-28;36.24;37.29;37.42;35.9;103.49K;-3.49%;-0.11067;1.09;88.72;-0.0018;5.6;92.8621;2.53;162208.0
2004-06-29;35.66;36.25;36.38;35.62;75.61K;-1.60%;-0.11067;1.13;89.41;0.0078;5.6;92.8621;2.5;162208.0
2004-06-30;37.05;35.63;37.1;35.52;108.61K;3.90%;-0.11067;1.38;88.8;-0.0068;5.6;92.8621;2.52;162208.0
2004-07-01;38.74;37.05;39.1;36.69;143.29K;4.56%;-0.71461;1.4;88.79;-0.0001;5.5;93.5511;2.53;170011.0
2004-07-02;38.39;38.7;39.05;38.26;71.64K;-0.90%;-0.71461;1.25;87.97;-0.0092;5.5;93.5511;2.52;170011.0
2004-07-06;39.65;38.79;39.7;38.75;80.28K;3.28%;-0.71461;1.3;88.12;-0.0012;5.5;93.5511;2.52;170011.0
2004-07-07;39.08;39.58;39.84;38.75;85.52K;-1.44%;-0.71461;1.26;87.65;-0.0053;5.5;93.5511;2.5;170011.0
2004-07-08;40.33;39.19;40.4;38.85;114.50K;3.20%;-0.71461;1.26;87.54;-0.0013;5.5;93.5511;2.47;170011.0
2004-07-09;39.96;40.18;40.45;39.91;72.66K;-0.92%;-0.71461;1.24;87.42;-0.0014;5.5;93.5511;2.47;170011.0
2004-07-12;39.5;39.76;40.75;39.38;97.98K;-1.15%;-0.71461;1.26;87.39;-0.0003;5.5;93.5511;2.44;170011.0
2004-07-13;39.44;39.4;39.77;38.98;87.63K;-0.15%;-0.71461;1.24;87.82;0.0049;5.5;93.5511;2.47;170011.0
2004-07-14;40.97;39.5;41.05;39.2;115.28K;3.88%;-0.71461;1.24;87.58;-0.0027;5.5;93.5511;2.48;170011.0
2004-07-15;40.77;40.97;41.12;40.5;75.87K;-0.49%;-0.71461;1.3;87.99;0.0046999999999999;5.5;93.5511;2.49;170011.0
2004-07-16;41.25;40.7;41.8;40.4;65.13K;1.18%;-0.71461;1.24;87.14;-0.0097;5.5;93.5511;2.44;170011.0
2004-07-19;41.64;41.19;41.9;40.72;82.23K;0.95%;-0.71461;1.25;87.18;0.0005;5.5;93.5511;2.42;170011.0
2004-07-20;40.86;41.63;42.3;40.5;40.70K;-1.87%;-0.71461;1.25;87.83;0.0075;5.5;93.5511;2.42;170011.0
2004-07-21;40.58;40.4;41.15;40.25;82.12K;-0.69%;-0.71461;1.25;88.56;0.0083;5.5;93.5511;2.45;170011.0
2004-07-22;41.36;40.57;41.65;40.42;84.35K;1.92%;-0.71461;1.26;88.45;-0.0012;5.5;93.5511;2.45;170011.0
2004-07-23;41.71;41.4;41.83;41.2;64.92K;0.85%;-0.71461;1.25;89.26;0.0092;5.5;93.5511;2.45;170011.0
2004-07-26;41.44;41.75;41.95;41.05;59.19K;-0.65%;-0.71461;1.27;89.03;-0.0026;5.5;93.5511;2.44;170011.0
2004-07-27;41.84;41.43;42.22;41.31;70.72K;0.97%;-0.71461;1.27;89.79;0.0085;5.5;93.5511;2.47;170011.0
2004-07-28;42.9;41.85;43.05;41.66;107.26K;2.53%;-0.71461;1.29;89.75;-0.0004;5.5;93.5511;2.5;170011.0
2004-07-29;42.75;42.9;42.98;42.1;74.55K;-0.35%;-0.71461;1.3;89.95;0.0022;5.5;93.5511;2.53;170011.0
2004-07-30;43.8;42.72;43.85;42.65;77.43K;2.46%;-0.71461;1.29;89.96;0.0001;5.5;93.5511;2.49;170011.0
2004-08-02;43.82;43.69;43.94;43.27;71.10K;0.05%;-0.71461;1.28;89.75;-0.0023;5.4;93.6328;2.48;165072.0
